date,code,ts_code,board,industry,close,pred_score,portfolio_weight,target_exposure,cash_buffer,liquidity_amount_cny,amount,amount_mean_20,vol_20,listed_days,in_hs300
2026-05-29,688496,688496.SH,STAR,元器件,0.97,0.6565745869152668,0.045,0.9,0.09999999999999998,35074343.6,17450.853,35074.3436,0.0991606320505942,1248.0,0.0
2026-05-29,639,000639.SZ,MAIN,食品,1.64,0.4751590947578997,0.045,0.9,0.09999999999999998,129649609.2,89060.42204,129649.6092,0.0383054267959827,10776.0,0.0
2026-05-29,920023,920023.BJ,BSE,食品,2.31,0.324276309408012,0.045,0.9,0.09999999999999998,38186412.923,23380.42289,38186.412923,0.065872458573448,1212.0,0.0
2026-05-29,920001,920001.BJ,BSE,元器件,15.32,0.2808310396542745,0.045,0.9,0.09999999999999998,102208320.772,92564.27944,102208.320772,0.0831109465110749,1249.0,0.0
2026-05-29,889,000889.SZ,MAIN,通信设备,4.04,0.2580147757680248,0.045,0.9,0.09999999999999998,627416806.631,477291.2978,627416.806631,0.0628459328197564,10389.0,0.0
2026-05-29,300658,300658.SZ,GEM,纺织,12.09,0.2552345324504769,0.045,0.9,0.09999999999999998,373784375.449,133911.7884,373784.375449,0.0582922745923161,3283.0,0.0
2026-05-29,959,000959.SZ,MAIN,普钢,3.61,0.2511764805200698,0.045,0.9,0.09999999999999998,159284756.5635,116850.83854,159284.75656349998,0.0210120082330213,9661.0,1.0
2026-05-29,603216,603216.SH,MAIN,家居用品,24.5,0.2456809246563819,0.045,0.9,0.09999999999999998,151358722.6,54862.612,151358.7226,0.0386557465617752,1626.0,0.0
2026-05-29,2535,002535.SZ,MAIN,工程机械,2.58,0.240748235524137,0.045,0.9,0.09999999999999998,65045911.23799999,236420.27186,65045.91123799999,0.0395313979446717,5617.0,0.0
2026-05-29,600734,600734.SH,MAIN,软件服务,2.12,0.2218407503479757,0.045,0.9,0.09999999999999998,231993159.5,140583.326,231993.1595,0.0380893690950133,10886.0,0.0
2026-05-29,538,000538.SZ,MAIN,中成药,49.94,0.2066267748342359,0.045,0.9,0.09999999999999998,462718440.268,866198.96069,462718.440268,0.0114103196880235,11853.0,1.0
2026-05-29,600187,600187.SH,MAIN,水务,1.33,0.2064984824994675,0.045,0.9,0.09999999999999998,77410836.85000001,25789.614,77410.83685,0.0378121348502414,10061.0,0.0
2026-05-29,600808,600808.SH,MAIN,普钢,2.95,0.2015176501755124,0.045,0.9,0.09999999999999998,241532206.15000004,167504.356,241532.20615000004,0.0178745109122134,11831.0,1.0
2026-05-29,600919,600919.SH,MAIN,银行,11.29,0.198614012351268,0.045,0.9,0.09999999999999998,979082854.65,1408847.125,979082.85465,0.0084852642171894,3587.0,1.0
2026-05-29,890,000890.SZ,MAIN,环境保护,10.55,0.1952934807830124,0.045,0.9,0.09999999999999998,844385233.612,391513.9991,844385.233612,0.0541963854260325,9992.0,0.0
2026-05-29,300798,300798.SZ,GEM,染料涂料,7.88,0.1928274399377824,0.045,0.9,0.09999999999999998,300058935.9005,120842.09342,300058.9359005,0.046006887216155,2380.0,0.0
2026-05-29,688375,688375.SH,STAR,元器件,91.0,0.1928117974596759,0.045,0.9,0.09999999999999998,764681868.7000002,658383.423,764681.8687000001,0.0305881706850674,1407.0,0.0
2026-05-29,2694,002694.SZ,MAIN,塑料,2.42,0.1926822007855919,0.045,0.9,0.09999999999999998,38902036.050000004,24767.584,38902.03605,0.0327378245878914,5034.0,0.0
2026-05-29,301016,301016.SZ,GEM,运输设备,15.56,0.1877708554698619,0.045,0.9,0.09999999999999998,131394835.55399999,82274.64924,131394.835554,0.0750354386274508,1794.0,0.0
2026-05-29,838,000838.SZ,MAIN,区域地产,1.89,0.1849119839978951,0.045,0.9,0.09999999999999998,88957669.288,81475.97741,88957.669288,0.0316501188451056,10564.0,0.0
